amount,payment_method,failure_reason,retry_count,customer_success_rate,is_anomaly,recovered
67930.68,NET_BANKING,INVALID_DETAILS,3,0.65,0,0
17733.47,UPI,BANK_ERROR,2,0.71,0,0
27900.17,WALLET,UNKNOWN,2,0.61,0,0
82518.93,WALLET,LIMIT_EXCEEDED,0,0.3,0,0
28626.35,UPI,TIMEOUT,0,0.53,0,0
26484.12,NET_BANKING,BANK_ERROR,1,0.65,0,0
80335.19,WALLET,INVALID_DETAILS,2,0.76,0,0
26312.91,WALLET,TIMEOUT,3,0.8,1,0
19396.56,CARD,INVALID_DETAILS,4,0.73,0,0
50977.83,CARD,UNKNOWN,4,0.42,0,0
72656.07,CARD,INVALID_DETAILS,2,0.75,0,0
31054.98,NET_BANKING,NETWORK_ERROR,2,0.7,0,1
86706.14,UPI,TIMEOUT,1,0.64,0,1
87149.49,CARD,BANK_ERROR,1,0.53,1,0
14750.8,CARD,UNKNOWN,0,0.63,0,1
45479.3,CARD,UNKNOWN,1,0.69,0,0
9260.11,WALLET,INVALID_DETAILS,3,0.57,0,1
20341.72,NET_BANKING,INSUFFICIENT_FUNDS,2,0.81,1,0
62855.35,CARD,BANK_ERROR,2,0.51,0,0
17118.51,UPI,NETWORK_ERROR,2,0.61,1,1
88853.42,CARD,NETWORK_ERROR,3,0.54,0,0
81294.83,UPI,BANK_ERROR,1,0.79,0,1
50711.04,UPI,NETWORK_ERROR,0,0.56,0,0
59595.44,UPI,INVALID_DETAILS,0,0.74,0,1
44709.27,UPI,LIMIT_EXCEEDED,2,0.62,0,0
1425.8,WALLET,INVALID_DETAILS,0,0.75,0,0
42173.16,UPI,LIMIT_EXCEEDED,4,0.38,0,0
61095.68,NET_BANKING,UNKNOWN,4,0.96,0,0
4420.87,WALLET,BANK_ERROR,3,0.52,0,1
11487.88,WALLET,BANK_ERROR,0,0.83,0,1
25961.26,CARD,TIMEOUT,2,0.48,0,1
4424.73,NET_BANKING,NETWORK_ERROR,2,0.59,0,0
5065.96,CARD,INVALID_DETAILS,1,0.52,0,1
73440.26,NET_BANKING,UNKNOWN,2,0.42,0,0
83652.98,WALLET,UNKNOWN,3,0.74,0,0
6335.32,CARD,INSUFFICIENT_FUNDS,3,0.92,0,0
18535.43,WALLET,UNKNOWN,2,0.72,0,0
88815.6,WALLET,INSUFFICIENT_FUNDS,0,0.48,0,0
52719.38,CARD,INVALID_DETAILS,2,0.65,1,0
25233.41,NET_BANKING,INVALID_DETAILS,3,0.4,1,0
1658.66,CARD,LIMIT_EXCEEDED,3,0.88,0,0
24468.74,NET_BANKING,INSUFFICIENT_FUNDS,4,0.45,0,0
46179.91,WALLET,INSUFFICIENT_FUNDS,3,0.6,0,0
2268.03,WALLET,TIMEOUT,0,0.68,0,0
96335.54,NET_BANKING,LIMIT_EXCEEDED,4,0.44,0,0
5900.38,CARD,UNKNOWN,3,0.53,1,0
36647.81,WALLET,INSUFFICIENT_FUNDS,0,0.82,0,1
63549.29,NET_BANKING,LIMIT_EXCEEDED,4,0.55,0,0
14474.69,WALLET,INSUFFICIENT_FUNDS,2,0.72,0,0
21951.16,CARD,INVALID_DETAILS,2,0.37,0,0
67378.11,UPI,UNKNOWN,3,0.61,1,0
50133.45,UPI,LIMIT_EXCEEDED,3,0.87,0,0
91063.06,CARD,INVALID_DETAILS,1,0.37,1,0
88198.36,WALLET,LIMIT_EXCEEDED,1,0.49,0,0
13770.5,WALLET,LIMIT_EXCEEDED,4,0.5,1,0
93583.45,CARD,BANK_ERROR,1,0.72,0,0
13700.84,CARD,LIMIT_EXCEEDED,4,0.77,0,0
56446.88,WALLET,INVALID_DETAILS,4,0.49,0,0
3014.58,CARD,INSUFFICIENT_FUNDS,0,0.44,0,0
15069.62,UPI,INVALID_DETAILS,2,0.44,1,0
10696.76,CARD,INVALID_DETAILS,4,0.56,1,0
29120.05,UPI,TIMEOUT,3,0.58,0,1
74495.16,CARD,LIMIT_EXCEEDED,3,0.86,0,0
60537.0,CARD,NETWORK_ERROR,3,0.42,0,0
51627.76,WALLET,INSUFFICIENT_FUNDS,3,0.49,0,0
25874.11,NET_BANKING,TIMEOUT,1,0.33,0,0
62723.98,NET_BANKING,TIMEOUT,4,0.67,0,0
22386.22,CARD,LIMIT_EXCEEDED,0,0.83,0,1
9648.58,CARD,BANK_ERROR,2,0.53,0,0
53284.64,UPI,INSUFFICIENT_FUNDS,2,0.6,1,0
4467.79,NET_BANKING,TIMEOUT,0,0.56,1,1
51928.35,NET_BANKING,LIMIT_EXCEEDED,4,0.6,0,0
32371.12,UPI,INSUFFICIENT_FUNDS,1,0.96,1,0
21472.76,CARD,UNKNOWN,3,0.87,0,0
97634.28,WALLET,INVALID_DETAILS,0,0.81,0,0
4269.69,UPI,INSUFFICIENT_FUNDS,1,0.84,1,0
91143.16,WALLET,TIMEOUT,3,0.73,0,0
12271.42,UPI,INVALID_DETAILS,4,0.34,1,0
36091.16,UPI,NETWORK_ERROR,2,0.71,0,1
39813.77,UPI,TIMEOUT,1,0.66,0,0
85022.01,NET_BANKING,INVALID_DETAILS,1,0.5,0,1
87539.31,CARD,INSUFFICIENT_FUNDS,0,0.3,1,0
8970.12,CARD,INVALID_DETAILS,2,0.44,1,0
61880.05,NET_BANKING,BANK_ERROR,0,0.42,1,0
93270.8,WALLET,INVALID_DETAILS,4,0.35,0,0
58269.27,NET_BANKING,NETWORK_ERROR,1,0.76,0,0
90061.8,NET_BANKING,TIMEOUT,3,0.52,0,1
56902.76,NET_BANKING,TIMEOUT,1,0.3,0,0
64263.44,NET_BANKING,UNKNOWN,2,0.39,0,0
36194.79,NET_BANKING,TIMEOUT,4,0.37,1,0
82731.15,CARD,NETWORK_ERROR,0,0.79,0,1
81357.92,WALLET,UNKNOWN,4,0.44,0,0
99873.45,WALLET,INVALID_DETAILS,1,0.55,0,0
85787.83,CARD,TIMEOUT,4,0.65,0,1
24268.64,CARD,UNKNOWN,4,0.4,0,0
66111.62,CARD,INVALID_DETAILS,3,0.94,0,0
6754.69,NET_BANKING,BANK_ERROR,0,0.75,1,1
47232.59,WALLET,INSUFFICIENT_FUNDS,0,0.97,0,0
63539.91,NET_BANKING,UNKNOWN,2,0.69,1,0
36847.03,UPI,LIMIT_EXCEEDED,2,0.56,0,0
86838.08,WALLET,UNKNOWN,3,0.9,0,1
16977.78,UPI,LIMIT_EXCEEDED,2,0.44,0,0
81787.03,CARD,TIMEOUT,2,0.79,0,0
59283.69,WALLET,INSUFFICIENT_FUNDS,1,0.33,1,0
51507.96,CARD,INSUFFICIENT_FUNDS,1,0.48,0,0
96939.75,UPI,INVALID_DETAILS,2,0.94,0,0
86796.59,CARD,BANK_ERROR,3,0.71,1,1
66135.05,NET_BANKING,BANK_ERROR,2,0.93,1,1
38853.46,UPI,INSUFFICIENT_FUNDS,1,0.66,1,0
60748.35,CARD,TIMEOUT,4,0.71,1,0
48482.97,CARD,LIMIT_EXCEEDED,4,0.86,0,0
4822.11,WALLET,BANK_ERROR,3,0.84,0,0
90831.96,UPI,TIMEOUT,1,0.47,0,1
60030.09,WALLET,NETWORK_ERROR,1,0.3,0,1
1215.81,CARD,INVALID_DETAILS,2,0.58,0,0
25736.46,WALLET,LIMIT_EXCEEDED,2,0.72,0,0
78486.95,WALLET,BANK_ERROR,2,0.68,0,1
34763.45,WALLET,INVALID_DETAILS,1,0.88,0,1
70081.49,CARD,INSUFFICIENT_FUNDS,1,0.65,0,0
68614.16,UPI,BANK_ERROR,3,0.96,0,0
47431.03,WALLET,INSUFFICIENT_FUNDS,0,0.48,0,1
38740.44,WALLET,LIMIT_EXCEEDED,4,0.49,1,0
17939.48,WALLET,TIMEOUT,0,0.44,1,1
60151.73,CARD,LIMIT_EXCEEDED,1,0.76,0,1
16165.75,NET_BANKING,UNKNOWN,3,0.54,0,0
2028.97,UPI,INSUFFICIENT_FUNDS,4,0.49,1,0
96347.12,NET_BANKING,BANK_ERROR,4,0.95,0,0
26480.2,WALLET,LIMIT_EXCEEDED,0,0.68,1,0
80392.75,NET_BANKING,LIMIT_EXCEEDED,4,0.47,0,0
77111.74,NET_BANKING,UNKNOWN,3,0.76,1,0
26153.07,WALLET,INVALID_DETAILS,1,0.76,0,0
35633.08,UPI,INVALID_DETAILS,2,0.47,0,0
34528.29,CARD,TIMEOUT,2,0.54,1,0
68469.18,CARD,TIMEOUT,1,0.46,0,1
20675.27,CARD,UNKNOWN,4,0.54,0,1
95600.08,WALLET,LIMIT_EXCEEDED,0,0.82,1,0
37434.06,NET_BANKING,TIMEOUT,4,0.89,0,0
51357.8,WALLET,BANK_ERROR,4,0.39,1,0
54306.41,NET_BANKING,TIMEOUT,1,0.61,0,0
69076.45,UPI,INVALID_DETAILS,1,0.56,0,0
26340.23,NET_BANKING,BANK_ERROR,2,0.62,1,1
42682.32,WALLET,INVALID_DETAILS,2,0.55,0,0
13548.35,CARD,UNKNOWN,0,0.79,0,0
20008.29,CARD,TIMEOUT,0,0.42,0,0
63249.87,NET_BANKING,UNKNOWN,3,0.5,1,0
10347.99,CARD,INSUFFICIENT_FUNDS,1,0.85,0,1
74587.03,NET_BANKING,NETWORK_ERROR,2,0.68,0,0
35433.5,CARD,LIMIT_EXCEEDED,4,0.74,1,0
35833.35,WALLET,UNKNOWN,3,0.9,0,0
95681.15,CARD,INVALID_DETAILS,2,0.59,1,0
7598.74,CARD,NETWORK_ERROR,1,0.51,0,0
39847.8,WALLET,UNKNOWN,2,0.81,1,0
18796.68,UPI,BANK_ERROR,1,0.75,0,1
10007.6,WALLET,LIMIT_EXCEEDED,0,0.32,0,0
10840.88,CARD,INSUFFICIENT_FUNDS,3,0.51,0,0
13077.96,CARD,INSUFFICIENT_FUNDS,0,0.75,0,1
87154.38,NET_BANKING,LIMIT_EXCEEDED,3,0.39,1,0
63289.23,WALLET,LIMIT_EXCEEDED,4,0.51,0,0
9410.63,NET_BANKING,NETWORK_ERROR,3,0.48,0,0
75950.2,CARD,NETWORK_ERROR,2,0.62,0,0
75669.53,NET_BANKING,INSUFFICIENT_FUNDS,3,0.84,1,1
37677.57,WALLET,LIMIT_EXCEEDED,3,0.57,0,0
82928.47,CARD,NETWORK_ERROR,0,0.59,0,0
61515.01,NET_BANKING,NETWORK_ERROR,4,0.85,0,1
14094.09,UPI,INVALID_DETAILS,3,0.72,0,0
32404.05,CARD,INSUFFICIENT_FUNDS,4,0.32,0,0
44122.46,UPI,BANK_ERROR,0,0.4,0,1
78679.67,WALLET,NETWORK_ERROR,3,0.77,0,0
95188.58,UPI,NETWORK_ERROR,3,0.35,0,0
25382.91,WALLET,UNKNOWN,0,0.38,0,0
25092.64,UPI,BANK_ERROR,3,0.8,0,0
47546.14,NET_BANKING,NETWORK_ERROR,1,0.73,0,1
12653.08,WALLET,INVALID_DETAILS,2,0.44,0,0
11736.38,WALLET,NETWORK_ERROR,0,0.41,0,1
24687.39,UPI,LIMIT_EXCEEDED,3,0.77,0,1
16191.0,UPI,INVALID_DETAILS,4,0.53,0,0
70282.15,UPI,BANK_ERROR,3,0.46,1,0
80649.77,WALLET,INVALID_DETAILS,1,0.31,0,0
89916.97,WALLET,INVALID_DETAILS,3,0.68,1,0
19069.36,NET_BANKING,NETWORK_ERROR,3,0.49,1,0
7353.22,CARD,TIMEOUT,2,0.86,1,1
63983.59,WALLET,INVALID_DETAILS,1,0.9,1,0
24259.26,UPI,INVALID_DETAILS,4,0.86,0,0
55371.05,NET_BANKING,NETWORK_ERROR,3,0.74,0,0
4855.84,CARD,BANK_ERROR,0,0.44,0,1
64354.29,WALLET,INVALID_DETAILS,3,0.66,1,0
60792.39,UPI,INSUFFICIENT_FUNDS,1,0.75,0,0
36412.14,WALLET,UNKNOWN,2,0.84,0,1
4544.99,UPI,UNKNOWN,2,0.35,0,1
72654.61,WALLET,BANK_ERROR,1,0.66,0,0
56063.14,WALLET,INVALID_DETAILS,0,0.82,1,0
66691.61,UPI,BANK_ERROR,1,0.67,1,1
99844.14,WALLET,NETWORK_ERROR,2,0.67,0,1
63507.46,NET_BANKING,LIMIT_EXCEEDED,1,0.68,0,0
74585.55,NET_BANKING,TIMEOUT,3,0.95,0,0
59778.4,CARD,NETWORK_ERROR,0,0.5,0,1
77266.55,NET_BANKING,LIMIT_EXCEEDED,4,0.68,1,0
35887.75,CARD,NETWORK_ERROR,2,0.9,0,0
9644.56,WALLET,LIMIT_EXCEEDED,1,0.8,0,1
82657.67,UPI,LIMIT_EXCEEDED,2,0.33,1,0
92226.21,NET_BANKING,NETWORK_ERROR,3,0.58,0,1
65451.53,UPI,INVALID_DETAILS,3,0.34,1,0
15383.21,CARD,BANK_ERROR,0,0.76,0,1
57737.86,UPI,BANK_ERROR,3,0.5,0,0
47847.54,UPI,LIMIT_EXCEEDED,3,0.48,0,0
13472.33,CARD,TIMEOUT,4,0.43,0,1
61791.69,CARD,BANK_ERROR,0,0.48,0,0
9414.67,WALLET,TIMEOUT,2,0.54,0,0
77083.29,CARD,NETWORK_ERROR,4,0.86,0,0
92459.21,CARD,BANK_ERROR,2,0.41,0,1
94919.62,CARD,UNKNOWN,2,0.31,0,0
33521.73,CARD,BANK_ERROR,4,0.66,0,0
99234.06,UPI,TIMEOUT,4,0.92,1,0
28759.35,NET_BANKING,INSUFFICIENT_FUNDS,3,0.75,0,0
66466.67,NET_BANKING,UNKNOWN,0,0.31,0,0
97672.89,UPI,NETWORK_ERROR,3,0.89,1,0
96695.74,UPI,INSUFFICIENT_FUNDS,1,0.93,0,1
16122.02,NET_BANKING,INVALID_DETAILS,2,0.54,0,0
50374.52,UPI,INVALID_DETAILS,2,0.9,0,0
22945.48,NET_BANKING,TIMEOUT,1,0.36,0,0
87333.8,CARD,TIMEOUT,1,0.69,0,0
33263.83,CARD,BANK_ERROR,1,0.7,0,1
70661.07,CARD,TIMEOUT,1,0.75,1,1
55955.36,UPI,BANK_ERROR,2,0.87,0,0
88073.12,WALLET,TIMEOUT,2,0.6,0,1
13588.82,UPI,UNKNOWN,4,0.72,1,0
23602.16,UPI,NETWORK_ERROR,0,0.77,0,0
47141.97,NET_BANKING,BANK_ERROR,3,0.63,0,1
41154.62,UPI,NETWORK_ERROR,3,0.45,0,1
92746.77,WALLET,UNKNOWN,4,0.63,0,0
43041.79,UPI,LIMIT_EXCEEDED,3,0.79,0,0
59583.68,UPI,LIMIT_EXCEEDED,0,0.61,0,1
54017.98,UPI,LIMIT_EXCEEDED,3,0.65,0,0
88497.56,NET_BANKING,TIMEOUT,1,0.59,1,0
90415.73,WALLET,UNKNOWN,3,0.36,1,0
93815.32,CARD,TIMEOUT,3,0.52,0,0
71407.12,CARD,TIMEOUT,0,0.47,0,1
11859.41,WALLET,INVALID_DETAILS,2,0.36,0,0
61401.22,CARD,TIMEOUT,4,0.56,0,0
66123.27,CARD,BANK_ERROR,1,0.42,0,1
76978.73,WALLET,NETWORK_ERROR,1,0.38,0,1
76656.88,UPI,TIMEOUT,3,0.88,1,0
49599.95,CARD,LIMIT_EXCEEDED,3,0.61,0,0
24848.96,NET_BANKING,LIMIT_EXCEEDED,4,0.86,0,1
65501.05,UPI,BANK_ERROR,0,0.75,1,0
5378.62,WALLET,BANK_ERROR,1,0.76,1,0
57442.12,CARD,TIMEOUT,4,0.54,0,0
37172.66,WALLET,UNKNOWN,0,0.82,1,0
12641.31,NET_BANKING,NETWORK_ERROR,4,0.58,0,0
11375.57,UPI,TIMEOUT,4,0.94,0,0
26336.17,NET_BANKING,BANK_ERROR,4,0.68,1,0
80894.05,CARD,INVALID_DETAILS,2,0.97,0,0
79774.89,CARD,UNKNOWN,4,0.98,0,0
80701.33,CARD,INSUFFICIENT_FUNDS,1,0.77,0,1
50915.62,NET_BANKING,UNKNOWN,0,0.38,0,0
61791.34,UPI,UNKNOWN,1,0.43,0,0
47712.8,UPI,INVALID_DETAILS,1,0.63,0,0
33843.41,WALLET,INVALID_DETAILS,0,0.87,0,0
55740.13,UPI,BANK_ERROR,4,0.77,0,1
84153.55,NET_BANKING,TIMEOUT,4,0.87,1,1
12126.04,NET_BANKING,INVALID_DETAILS,2,0.78,0,0
24145.4,WALLET,UNKNOWN,2,0.45,0,0
4220.81,CARD,INSUFFICIENT_FUNDS,3,0.64,0,1
34341.53,WALLET,INVALID_DETAILS,4,0.51,0,0
82302.78,CARD,BANK_ERROR,0,0.61,1,1
4880.98,UPI,NETWORK_ERROR,3,0.9,0,0
31591.84,NET_BANKING,INVALID_DETAILS,1,0.52,0,0
77392.32,UPI,NETWORK_ERROR,1,0.41,0,0
51649.04,CARD,LIMIT_EXCEEDED,2,0.67,0,0
28685.14,CARD,BANK_ERROR,0,0.51,0,1
3384.77,UPI,INSUFFICIENT_FUNDS,3,0.34,0,0
89181.95,WALLET,LIMIT_EXCEEDED,2,0.51,0,0
53581.75,WALLET,LIMIT_EXCEEDED,1,0.36,0,0
64619.65,WALLET,TIMEOUT,1,0.94,0,1
91329.73,WALLET,BANK_ERROR,2,0.84,0,1
47795.77,NET_BANKING,TIMEOUT,3,0.88,0,0
13175.7,UPI,TIMEOUT,0,0.52,0,1
40381.24,WALLET,BANK_ERROR,4,0.47,0,0
34401.06,WALLET,UNKNOWN,3,0.69,0,1
66429.92,UPI,INVALID_DETAILS,4,0.87,0,0
55731.23,WALLET,BANK_ERROR,2,0.95,0,0
59842.34,WALLET,NETWORK_ERROR,3,0.74,0,0
88782.52,UPI,UNKNOWN,1,0.75,0,1
58004.18,CARD,BANK_ERROR,2,0.5,0,0
71920.23,NET_BANKING,INSUFFICIENT_FUNDS,4,0.31,1,0
29771.37,NET_BANKING,LIMIT_EXCEEDED,0,0.3,1,0
86194.16,UPI,BANK_ERROR,3,0.78,0,0
40900.25,WALLET,LIMIT_EXCEEDED,1,0.75,0,0
84411.1,NET_BANKING,UNKNOWN,3,0.4,0,0
2062.93,WALLET,INVALID_DETAILS,3,0.96,0,0
41877.62,WALLET,UNKNOWN,4,0.93,1,0
55428.98,WALLET,TIMEOUT,2,0.45,0,0
84756.99,CARD,INVALID_DETAILS,4,0.48,1,0
4267.57,WALLET,INVALID_DETAILS,2,0.38,0,1
73153.45,NET_BANKING,TIMEOUT,4,0.35,1,0
74297.77,UPI,INVALID_DETAILS,4,0.84,0,0
53735.81,UPI,TIMEOUT,3,0.65,0,0
35615.0,NET_BANKING,NETWORK_ERROR,1,0.32,1,0
56588.77,UPI,INVALID_DETAILS,3,0.69,1,0
80985.13,UPI,NETWORK_ERROR,3,0.36,1,0
25579.07,NET_BANKING,NETWORK_ERROR,2,0.31,0,0
74027.24,WALLET,NETWORK_ERROR,1,0.48,0,0
86270.44,NET_BANKING,INSUFFICIENT_FUNDS,1,0.7,0,0
41588.31,WALLET,BANK_ERROR,3,0.79,0,0
34835.03,NET_BANKING,UNKNOWN,0,0.34,0,1
74741.98,CARD,TIMEOUT,3,0.62,0,0
29234.83,WALLET,TIMEOUT,2,0.95,0,1
35705.9,WALLET,LIMIT_EXCEEDED,2,0.53,0,1
58625.59,WALLET,UNKNOWN,1,0.8,1,0
67932.96,CARD,NETWORK_ERROR,4,0.31,0,1
10221.03,UPI,INVALID_DETAILS,3,0.54,0,0
62130.02,UPI,LIMIT_EXCEEDED,1,0.95,0,1
85715.86,CARD,TIMEOUT,4,0.85,0,0
25706.91,WALLET,INVALID_DETAILS,0,0.73,0,0
66924.13,NET_BANKING,NETWORK_ERROR,1,0.83,0,1
33599.15,UPI,NETWORK_ERROR,2,0.42,0,0
61225.04,CARD,INVALID_DETAILS,3,0.37,1,0
64512.15,WALLET,INVALID_DETAILS,2,0.37,0,0
77835.1,UPI,TIMEOUT,1,0.74,0,0
27010.43,NET_BANKING,TIMEOUT,4,0.3,0,0
72912.86,UPI,LIMIT_EXCEEDED,1,0.3,0,0
99164.34,NET_BANKING,INVALID_DETAILS,2,0.57,0,0
34336.25,WALLET,UNKNOWN,2,0.74,0,0
66243.04,NET_BANKING,INVALID_DETAILS,3,0.91,0,0
44079.38,CARD,BANK_ERROR,0,0.43,1,0
79377.55,NET_BANKING,TIMEOUT,4,0.96,0,1
34258.87,NET_BANKING,UNKNOWN,0,0.58,0,0
46107.85,CARD,INVALID_DETAILS,4,0.46,0,0
65556.24,WALLET,LIMIT_EXCEEDED,0,0.47,0,0
90513.9,UPI,TIMEOUT,4,0.42,1,0
11860.88,CARD,INSUFFICIENT_FUNDS,1,0.59,0,0
57808.72,CARD,NETWORK_ERROR,1,0.82,1,1
27752.39,WALLET,BANK_ERROR,2,0.68,0,0
13770.4,WALLET,UNKNOWN,1,0.31,0,1
92650.63,NET_BANKING,TIMEOUT,3,0.77,0,0
45316.7,CARD,BANK_ERROR,4,0.77,1,0
95054.66,NET_BANKING,NETWORK_ERROR,3,0.3,0,0
97690.75,NET_BANKING,UNKNOWN,4,0.65,0,0
28004.45,CARD,INSUFFICIENT_FUNDS,1,0.77,0,1
92305.97,UPI,INVALID_DETAILS,2,0.49,0,0
89062.92,WALLET,INSUFFICIENT_FUNDS,0,0.8,1,0
48763.61,UPI,INSUFFICIENT_FUNDS,1,0.79,1,0
74835.13,NET_BANKING,BANK_ERROR,0,0.52,0,1
20395.61,CARD,INSUFFICIENT_FUNDS,3,0.7,0,1
92824.77,WALLET,BANK_ERROR,3,0.55,0,0
97567.81,CARD,NETWORK_ERROR,1,0.32,1,0
85239.31,WALLET,TIMEOUT,1,0.82,0,1
79059.92,CARD,LIMIT_EXCEEDED,4,0.88,0,0
86288.81,CARD,LIMIT_EXCEEDED,3,0.87,0,0
87323.55,CARD,NETWORK_ERROR,3,0.69,1,0
89876.05,WALLET,INSUFFICIENT_FUNDS,0,0.97,1,0
48187.3,UPI,TIMEOUT,3,0.46,1,0
40958.5,CARD,BANK_ERROR,2,0.5,0,0
16599.38,WALLET,UNKNOWN,4,0.81,0,0
14293.08,WALLET,BANK_ERROR,2,0.73,0,1
89396.73,NET_BANKING,LIMIT_EXCEEDED,0,0.5,0,0
57735.32,CARD,UNKNOWN,0,0.72,0,1
94559.56,NET_BANKING,INSUFFICIENT_FUNDS,0,0.56,0,1
17939.11,UPI,LIMIT_EXCEEDED,1,0.39,0,1
48110.1,CARD,UNKNOWN,1,0.52,0,0
5918.77,NET_BANKING,NETWORK_ERROR,3,0.63,1,0
53424.5,NET_BANKING,TIMEOUT,4,0.55,0,0
9187.22,WALLET,BANK_ERROR,2,0.95,0,1
69859.67,WALLET,BANK_ERROR,1,0.65,0,0
54372.78,CARD,TIMEOUT,2,0.59,0,1
87243.47,CARD,UNKNOWN,4,0.74,0,0
78789.02,WALLET,LIMIT_EXCEEDED,4,0.87,0,0
89879.05,NET_BANKING,BANK_ERROR,2,0.45,0,0
5208.23,NET_BANKING,NETWORK_ERROR,3,0.95,1,0
28882.03,CARD,UNKNOWN,1,0.41,0,0
13084.11,NET_BANKING,NETWORK_ERROR,1,0.44,0,0
15220.45,WALLET,LIMIT_EXCEEDED,1,0.66,0,1
50191.98,CARD,TIMEOUT,2,0.41,1,0
70692.41,WALLET,NETWORK_ERROR,4,0.75,1,0
34199.1,UPI,INVALID_DETAILS,3,0.91,0,1
2967.16,CARD,TIMEOUT,2,0.36,0,1
52880.17,NET_BANKING,BANK_ERROR,0,0.36,0,0
97596.03,WALLET,BANK_ERROR,3,0.52,1,1
66843.26,WALLET,BANK_ERROR,3,0.55,0,0
31154.49,WALLET,UNKNOWN,4,0.36,0,0
44529.18,CARD,UNKNOWN,3,0.8,0,0
9064.76,CARD,NETWORK_ERROR,3,0.97,1,1
96029.48,WALLET,INSUFFICIENT_FUNDS,0,0.58,0,0
71169.58,CARD,BANK_ERROR,1,0.87,0,1
82711.71,NET_BANKING,TIMEOUT,4,0.8,0,1
26636.36,WALLET,INSUFFICIENT_FUNDS,2,0.58,0,0
3330.04,NET_BANKING,TIMEOUT,0,0.71,0,1
86900.42,WALLET,INVALID_DETAILS,0,0.55,1,0
58374.62,CARD,NETWORK_ERROR,3,0.9,0,1
36435.76,NET_BANKING,INSUFFICIENT_FUNDS,2,0.5,0,0
18733.13,UPI,LIMIT_EXCEEDED,1,0.67,0,0
30456.69,NET_BANKING,INSUFFICIENT_FUNDS,4,0.69,0,0
37614.91,WALLET,TIMEOUT,2,0.93,0,1
22500.79,CARD,UNKNOWN,4,0.72,1,0
70375.36,UPI,TIMEOUT,3,0.92,0,0
48212.06,NET_BANKING,INVALID_DETAILS,2,0.39,0,0
76477.16,NET_BANKING,BANK_ERROR,2,0.32,0,0
14664.75,CARD,NETWORK_ERROR,1,0.44,0,0
11616.36,UPI,UNKNOWN,3,0.81,0,1
66148.99,UPI,TIMEOUT,0,0.92,0,0
75577.75,UPI,LIMIT_EXCEEDED,1,0.7,0,0
9532.54,NET_BANKING,LIMIT_EXCEEDED,2,0.54,1,0
50738.47,UPI,INSUFFICIENT_FUNDS,4,0.82,1,0
28544.75,UPI,INVALID_DETAILS,0,0.93,1,0
69964.22,CARD,TIMEOUT,0,0.42,0,1
51667.97,WALLET,INSUFFICIENT_FUNDS,2,0.38,0,0
36444.42,NET_BANKING,LIMIT_EXCEEDED,0,0.36,0,0
60238.76,NET_BANKING,INVALID_DETAILS,3,0.45,0,0
19284.11,UPI,UNKNOWN,3,0.94,0,0
49419.01,UPI,TIMEOUT,3,0.66,0,0
69656.19,UPI,INVALID_DETAILS,1,0.34,0,0
99070.8,UPI,BANK_ERROR,3,0.79,0,0
59568.17,WALLET,NETWORK_ERROR,3,0.75,0,0
15163.72,WALLET,INSUFFICIENT_FUNDS,0,0.47,0,0
3457.49,UPI,UNKNOWN,0,0.64,0,1
68080.83,CARD,NETWORK_ERROR,4,0.72,0,0
49472.66,WALLET,BANK_ERROR,2,0.75,0,1
81043.42,UPI,UNKNOWN,0,0.97,0,1
37945.49,WALLET,INSUFFICIENT_FUNDS,0,0.42,0,1
43352.77,NET_BANKING,INVALID_DETAILS,3,0.63,0,0
55601.5,WALLET,TIMEOUT,4,0.88,1,0
59308.99,WALLET,LIMIT_EXCEEDED,2,0.82,0,1
4989.29,NET_BANKING,NETWORK_ERROR,4,0.32,0,0
99198.58,WALLET,NETWORK_ERROR,0,0.75,0,1
8951.7,UPI,UNKNOWN,2,0.38,0,0
46360.48,WALLET,LIMIT_EXCEEDED,4,0.91,0,0
2712.53,NET_BANKING,TIMEOUT,4,0.57,1,0
69240.96,CARD,NETWORK_ERROR,3,0.64,0,0
96958.06,CARD,TIMEOUT,0,0.87,1,1
30083.37,WALLET,UNKNOWN,1,0.72,0,0
59390.53,NET_BANKING,INSUFFICIENT_FUNDS,4,0.84,0,0
8127.83,NET_BANKING,LIMIT_EXCEEDED,2,0.59,1,0
25500.85,WALLET,INVALID_DETAILS,4,0.42,0,0
19060.62,WALLET,BANK_ERROR,3,0.48,1,0
90730.16,UPI,LIMIT_EXCEEDED,1,0.55,0,0
76670.24,WALLET,TIMEOUT,2,0.88,0,0
27060.01,NET_BANKING,INVALID_DETAILS,1,0.47,1,0
15421.24,UPI,BANK_ERROR,2,0.62,1,1
90612.73,CARD,BANK_ERROR,2,0.39,0,1
55295.26,UPI,INVALID_DETAILS,3,0.83,0,1
60359.17,UPI,TIMEOUT,2,0.76,0,0
84353.65,CARD,INSUFFICIENT_FUNDS,4,0.8,0,0
94992.61,NET_BANKING,TIMEOUT,0,0.46,0,1
83317.25,WALLET,UNKNOWN,1,0.94,0,1
97007.39,WALLET,TIMEOUT,2,0.89,0,1
94896.73,NET_BANKING,LIMIT_EXCEEDED,3,0.62,0,0
93728.74,NET_BANKING,TIMEOUT,2,0.86,0,0
3963.54,UPI,INVALID_DETAILS,1,0.47,0,0
36604.08,UPI,LIMIT_EXCEEDED,1,0.88,0,0
92786.99,NET_BANKING,NETWORK_ERROR,0,0.94,0,0
